,dormitory_type,condition_type,house_age
1231,house,regular,new_house
1232,house,regular,new_house
1233,house,good,new_house
1234,apartament,regular,new_house
1235,apartament,regular,new_house
1236,house,regular,new_house
1237,house,regular,new_house
1238,house,regular,new_house
1239,house,regular,new_house
1240,house,regular,new_house
1241,house,regular,new_house
1242,apartament,regular,new_house
1243,house,bad,new_house
1244,house,regular,new_house
1245,house,regular,new_house
1246,house,regular,new_house
1247,house,regular,new_house
1248,apartament,regular,new_house
1249,house,regular,new_house
1250,house,good,new_house
1251,house,regular,new_house
1252,house,regular,new_house
1253,house,regular,new_house
1254,house,regular,new_house
1255,apartament,regular,new_house
1256,house,regular,new_house
1257,house,regular,new_house
1258,house,regular,new_house
1259,house,regular,new_house
1260,house,regular,new_house
1261,house,regular,new_house
1262,house,regular,new_house
1263,house,good,new_house
1264,house,regular,new_house
1265,house,regular,new_house
1266,house,regular,new_house
1267,house,regular,new_house
1268,house,regular,new_house
1269,house,good,new_house
1270,house,regular,new_house
1271,house,regular,new_house
1272,house,regular,new_house
1273,house,regular,new_house
1274,house,regular,new_house
1275,apartament,regular,new_house
1276,house,regular,new_house
1277,apartament,regular,new_house
1278,house,regular,new_house
1279,house,regular,new_house
1280,house,regular,new_house
1281,house,regular,new_house
1282,house,regular,new_house
1283,house,regular,new_house
1284,apartament,regular,new_house
1285,house,regular,new_house
1286,house,regular,new_house
1287,house,regular,new_house
1288,house,regular,new_house
1289,house,regular,new_house
1290,house,regular,new_house
1291,house,regular,new_house
1292,apartament,regular,new_house
1293,house,regular,new_house
1294,house,regular,new_house
1295,house,regular,new_house
1296,house,good,new_house
1297,apartament,regular,new_house
1298,house,regular,new_house
1299,house,regular,new_house
1300,house,regular,new_house
1301,house,regular,new_house
1302,house,regular,new_house
1303,house,regular,new_house
1304,house,regular,new_house
1305,apartament,regular,new_house
1306,house,regular,new_house
1307,house,regular,new_house
1308,house,regular,new_house
1309,house,regular,new_house
1310,house,regular,new_house
1311,house,regular,new_house
1312,house,regular,new_house
1313,house,regular,new_house
1314,house,regular,new_house
1315,house,regular,new_house
1316,house,regular,new_house
1317,house,regular,new_house
1318,house,regular,new_house
1319,house,regular,new_house
1320,house,regular,new_house
1321,house,regular,new_house
1322,house,regular,new_house
1323,house,regular,new_house
1324,house,regular,new_house
1325,apartament,bad,new_house
1326,house,regular,new_house
1327,apartament,regular,new_house
1328,house,regular,new_house
1329,house,regular,new_house
1330,house,regular,new_house
1331,apartament,regular,new_house
1332,house,good,new_house
1333,house,regular,new_house
1334,apartament,regular,new_house
1335,house,regular,new_house
1336,house,good,new_house
1337,apartament,regular,new_house
1338,house,regular,new_house
1339,house,regular,new_house
1340,house,good,new_house
1341,house,regular,new_house
1342,house,good,new_house
1343,house,regular,new_house
1344,house,regular,new_house
1345,house,regular,new_house
1346,house,regular,new_house
1347,house,regular,new_house
1348,house,regular,new_house
1349,house,regular,new_house
1350,house,regular,new_house
1351,house,regular,new_house
1352,house,regular,new_house
1353,house,regular,new_house
1354,apartament,regular,new_house
1355,house,regular,new_house
1356,house,regular,new_house
1357,house,regular,new_house
1358,house,regular,new_house
1359,house,regular,new_house
1360,house,regular,new_house
1361,house,good,new_house
1362,house,regular,new_house
1363,house,regular,new_house
1364,house,regular,new_house
1365,house,good,new_house
1366,apartament,regular,new_house
1367,house,regular,new_house
1368,house,regular,new_house
1369,house,regular,new_house
1370,apartament,regular,new_house
1371,house,regular,new_house
1372,house,regular,new_house
1373,house,regular,new_house
1374,house,regular,new_house
1375,house,regular,new_house
1376,apartament,good,new_house
1377,house,good,new_house
1378,studio,regular,new_house
1379,house,regular,new_house
1380,house,regular,new_house
1381,house,regular,new_house
1382,house,regular,new_house
1383,house,regular,new_house
1384,house,regular,new_house
1385,house,regular,new_house
1386,house,regular,new_house
1387,house,regular,new_house
1388,house,regular,new_house
1389,studio,good,new_house
1390,house,regular,new_house
1391,apartament,regular,new_house
1392,apartament,regular,new_house
1393,apartament,regular,new_house
1394,house,regular,new_house
1395,house,regular,new_house
1396,house,regular,new_house
1397,house,regular,new_house
1398,house,regular,new_house
1399,apartament,regular,new_house
1400,house,regular,new_house
1401,house,regular,new_house
1402,apartament,good,new_house
1403,house,regular,new_house
1404,house,regular,new_house
1405,house,regular,new_house
1406,house,regular,new_house
1407,house,regular,new_house
1408,house,regular,new_house
1409,apartament,regular,new_house
1410,house,regular,new_house
1411,house,regular,new_house
1412,house,regular,new_house
1413,house,regular,new_house
1414,house,regular,new_house
1415,house,regular,new_house
1416,house,regular,new_house
1417,apartament,regular,new_house
1418,house,regular,new_house
1419,house,regular,new_house
1420,house,regular,new_house
1421,house,regular,new_house
1422,house,regular,new_house
1423,house,regular,new_house
1424,apartament,good,new_house
1425,house,regular,new_house
1426,apartament,regular,new_house
1427,house,regular,new_house
1428,house,regular,new_house
1429,house,regular,new_house
1430,house,regular,new_house
1431,house,good,new_house
1432,apartament,regular,new_house
1433,house,good,new_house
1434,house,regular,new_house
1435,house,regular,new_house
1436,house,regular,new_house
1437,house,good,new_house
1438,house,good,new_house
1439,house,regular,new_house
1440,house,regular,new_house
1441,house,regular,new_house
1442,house,NA,new_house
1443,house,regular,new_house
1444,house,regular,new_house
1445,house,regular,new_house
1446,house,regular,new_house
1447,house,regular,new_house
1448,house,regular,new_house
1449,house,regular,new_house
1450,apartament,regular,new_house
1451,apartament,regular,new_house
1452,house,regular,new_house
1453,house,regular,new_house
1454,house,regular,new_house
1455,house,regular,new_house
1456,house,regular,new_house
1457,studio,regular,new_house
1458,house,regular,new_house
1459,house,regular,new_house
1460,house,regular,new_house
1461,house,regular,new_house
1462,house,regular,new_house
1463,apartament,regular,new_house
1464,house,regular,new_house
1465,house,regular,new_house
1466,house,regular,new_house
1467,house,regular,new_house
1468,house,regular,new_house
1469,house,regular,new_house
1470,house,regular,new_house
1471,house,regular,new_house
1472,house,regular,new_house
1473,house,regular,new_house
1474,house,regular,new_house
1475,house,regular,new_house
1476,house,regular,new_house
1477,house,regular,new_house
1478,house,regular,new_house
1479,house,regular,new_house
1480,house,regular,new_house
1481,house,regular,new_house
1482,house,regular,new_house
1483,house,regular,new_house
1484,house,good,new_house
1485,apartament,regular,new_house
1486,house,regular,new_house
1487,house,regular,new_house
1488,house,regular,new_house
1489,house,regular,new_house
1490,house,regular,new_house
1491,apartament,good,new_house
1492,house,regular,new_house
1493,house,regular,new_house
1494,house,regular,new_house
1495,house,regular,new_house
1496,house,regular,new_house
1497,house,regular,new_house
1498,house,regular,new_house
1499,house,good,new_house
1500,house,regular,new_house
1501,house,regular,new_house
1502,house,regular,new_house
1503,house,regular,new_house
1504,house,regular,new_house
1505,house,regular,new_house
1506,house,regular,new_house
1507,house,regular,new_house
1508,house,regular,new_house
1509,house,regular,new_house
1510,house,regular,new_house
1511,house,regular,new_house
1512,house,regular,new_house
1513,apartament,regular,new_house
1514,house,regular,new_house
1515,house,regular,new_house
1516,house,regular,new_house
1517,house,regular,new_house
1518,house,good,new_house
1519,house,good,new_house
1520,house,regular,new_house
1521,house,regular,new_house
1522,house,regular,new_house
1523,house,regular,new_house
1524,house,regular,new_house
1525,house,regular,new_house
1526,house,regular,new_house
1527,house,regular,new_house
1528,house,regular,new_house
1529,house,regular,new_house
1530,house,regular,new_house
1531,house,good,new_house
1532,house,regular,new_house
1533,apartament,good,new_house
1534,house,regular,new_house
1535,house,regular,new_house
1536,house,regular,new_house
1537,house,regular,new_house
1538,house,regular,new_house
1539,house,regular,new_house
1540,house,good,new_house
1541,house,regular,new_house
1542,apartament,regular,new_house
1543,house,good,new_house
1544,house,regular,new_house
1545,house,regular,new_house
1546,house,regular,new_house
1547,house,good,new_house
1548,apartament,regular,new_house
1549,house,regular,new_house
1550,house,regular,new_house
1551,house,regular,new_house
1552,house,regular,new_house
1553,house,regular,new_house
1554,house,regular,new_house
1555,house,regular,new_house
1556,house,regular,new_house
1557,house,regular,new_house
1558,house,regular,new_house
1559,house,regular,new_house
1560,house,good,new_house
1561,house,regular,new_house
1562,apartament,regular,new_house
1563,house,regular,new_house
1564,house,regular,new_house
1565,house,regular,new_house
1566,house,regular,new_house
1567,house,regular,new_house
1568,house,regular,new_house
1569,house,regular,new_house
1570,house,regular,new_house
1571,house,regular,new_house
1572,house,regular,new_house
1573,house,regular,new_house
